0.9,-16.55,0
0.5,-17.11,0
0.5,-17.66,0
0.6001,-18.05,0
1.1001,-18.43,0
1.1001,-17.99,9.0033
0.7999,-13.71,170.1
1.3001,-9.6101,321.5
0.7,-6.0399,437
1.2,-3.2204,501
0.6001,-1.2902,508.91
1.1001,-0.2902,460.3
0.9999,-0.2399,356.5
0.9,-1.6097,213.8
2.0001,-4.0501,66.004
1.6001,-6.6103,0
1.6999,-7.6496,0
0.7999,-8.6899,0
0.7999,-9.7301,0
0.6001,-10.78,0
0.5,-11.82,0
0.7,-12.86,0
0.2999,-13.75,0
0.4001,-14.69,0
1.6001,-15.63,0
2.0001,-16.12,0
0.4001,-16.62,0
0.2999,-16.97,0
0.5,-17.32,0
0.6001,-16.85,9.5932
0.6001,-12.38,174.6
1.3001,-8.1102,328.4
2.3001,-4.3596,447.7
2.5001,-1.39,516.09
4.7999,0.5998,519.2
3.5999,1.6401,471.5
4.7999,1.6996,369.9
4,0.3004,224.9
3.7001,-2.2498,72.306
4.9999,-4.9703,0
5.6999,-5.4996,0
4,-6.0399,0
3.1,-6.5801,0
2.3001,-7.1103,0
1.2,-7.6496,0
2.0001,-8.1798,0
2.5001,-8.4802,0
3.5999,-8.7897,0
3.1,-9.1102,0
4.7999,-9.2704,0
5.6999,-9.4298,0
6.3999,-9.5497,0
7.5999,-9.6596,0
7.5999,-9.5699,2.4992
6.3999,-9.2301,19
8.0999,-8.8501,37.799
6.8999,-8.5003,53.492
5.6999,-8.2201,62.402
7.5999,-8.08,57.606
9.4,-8.0104,52.095
8.0999,-8.0297,40.003
6.3999,-8.1899,23.393
4.9999,-8.4197,8.103
9.4,-8.7402,0
11.2,-9.3602,0
6.3999,-9.3199,0
5.6999,-9.7603,0
4.7999,-10,0
6.8999,-10.28,0
4.9999,-10.6,0
6.0001,-11.22,0
4,-11.79,0
4.7999,-12.37,0
4.5,-12.63,0
6.0001,-12.9,0
10,-13.07,0
6.8999,-13.23,0
6.0001,-12.69,9.9037
6.0001,-10.41,97.003
4.9999,-9.6898,93.604
2.8,-8.0498,192
1.6999,-5.7798,315.3
2.3001,-3.3798,417.8
1.6001,-1.9604,376.81
2.5001,-1.9101,215.6
2.3001,-3.0996,88.403
1.6001,-4.7597,5.6038
1.1001,-6.1598,0
1.4,-6.94,0
3.3999,-7.7202,0
2.5001,-8.5003,0
1.1001,-9.2796,0
1.6001,-10.05,0
1.2,-10.83,0
1.1001,-11.77,0
